household_id,house_size,sqft,occupants,owns_PhoneCharging,owns_Radio,owns_TV,owns_IronBox,owns_ElectricKettle,owns_Fridge,owns_Microwave,owns_WashingMachine,owns_Laptop,owns_DeepFreezer,owns_Fan,owns_WaterHeater,monthly_consumption_kwh,monthly_bill_kes
H06401,2 Beds,841.0,4,1,1,0,1,0,1,0,0,1,0.0,0,0,147.54,3669
H06402,2 Beds,891.0,4,1,1,0,1,0,1,1,0,0,0.0,1,0,146.94,3653
H06403,3+ Beds,1218.0,6,1,1,1,0,0,1,1,0,0,0.0,0,1,222.41,5761
H06404,3+ Beds,1147.0,3,1,0,1,0,0,1,1,1,1,0.0,1,0,149.59,3727
H06405,1 Bed,655.0,2,1,0,0,1,1,1,1,0,0,0.0,0,0,118.44,2856
H06406,3+ Beds,1215.0,3,1,0,0,1,0,0,0,0,0,0.0,0,1,157.23,3940
H06407,2 Beds,,3,1,1,0,1,0,0,1,0,0,0.0,1,0,83.04,1919
H06408,2 Beds,913.0,3,1,1,0,1,1,1,0,0,0,1.0,0,1,240.54,6267
H06409,3+ Beds,1224.0,7,1,1,0,1,1,0,1,0,0,0.0,1,0,163.11,4104
H06410,2 Beds,915.0,2,1,0,1,1,0,1,0,1,0,0.0,1,0,117.41,2828
H06411,Studio,422.0,2,0,1,1,1,0,1,0,0,0,0.0,1,0,107.26,2544
H06412,Studio,481.0,1,1,1,1,1,1,1,1,0,0,0.0,0,0,115.85,2784
H06413,1 Bed,635.0,1,1,0,1,1,0,1,0,0,0,0.0,0,0,83.69,1936
H06414,2 Beds,906.0,4,1,0,1,1,1,1,1,0,0,0.0,1,0,183.55,4675
H06415,2 Beds,900.0,4,1,0,0,1,1,1,1,0,0,1.0,1,1,230.18,5978
H06416,2 Beds,898.0,4,1,0,1,1,0,0,0,1,0,0.0,1,1,158.63,3979
H06417,Studio,,1,1,1,1,0,1,1,0,0,0,0.0,0,0,79.46,1830
H06418,1 Bed,688.0,2,1,0,1,1,0,1,1,0,1,1.0,0,0,192.29,4919
H06419,2 Beds,916.0,2,1,1,1,1,1,1,0,0,0,0.0,0,0,130.33,3189
H06420,2 Beds,903.0,2,1,0,1,1,1,1,0,1,0,0.0,0,0,156.03,3906
H06421,1 Bed,672.0,2,1,1,1,1,0,0,0,0,0,0.0,0,0,80.74,1862
H06422,1 Bed,632.0,1,1,1,1,1,1,0,0,0,0,0.0,0,1,92.29,2150
H06423,1 Bed,642.0,2,1,1,1,1,0,1,1,0,0,0.0,1,0,129.61,3168
H06424,2 Beds,917.0,4,1,0,1,1,1,1,0,1,0,0.0,1,0,146.97,3653
H06425,2 Beds,814.0,2,1,0,1,1,0,0,0,0,0,0.0,0,0,54.88,1219
H06426,1 Bed,619.0,3,1,0,1,1,0,1,0,0,1,0.0,0,1,161.39,4056
H06427,3+ Beds,1175.0,5,1,1,0,0,0,0,0,1,0,0.0,1,0,102.76,2418
H06428,Studio,436.0,2,1,0,1,0,0,0,0,1,1,1.0,0,0,107.77,2558
H06429,1 Bed,627.0,2,1,0,1,1,1,1,1,0,1,0.0,0,0,141.93,3513
H06430,1 Bed,618.0,3,1,0,1,0,0,0,0,0,1,0.0,0,0,64.8,1465
H06431,3+ Beds,1207.0,5,1,1,0,1,1,1,1,0,0,0.0,1,0,171.39,4335
H06432,2 Beds,928.0,5,1,0,1,1,0,1,0,0,1,0.0,1,0,154.46,3863
H06433,2 Beds,915.0,5,1,1,1,1,0,0,0,0,0,0.0,0,0,97.61,2282
H06434,3+ Beds,1237.0,3,1,1,1,1,0,1,1,0,0,0.0,0,0,143.38,3553
H06435,1 Bed,668.0,3,1,0,1,0,1,0,0,0,1,0.0,0,0,93.28,2174
H06436,1 Bed,,2,1,1,1,1,0,1,0,1,1,0.0,1,0,130.35,3189
H06437,1 Bed,709.0,1,1,0,1,1,1,1,1,1,0,0.0,0,1,149.75,3731
H06438,2 Beds,880.0,3,1,1,1,0,0,1,0,0,1,0.0,0,0,110.57,2637
H06439,Studio,416.0,1,1,1,0,1,1,0,0,0,0,0.0,1,0,49.76,1091
H06440,Studio,425.0,1,1,1,1,0,1,0,1,0,0,0.0,0,1,49.33,1081
H06441,2 Beds,884.0,3,1,1,1,1,1,0,0,0,0,0.0,0,0,80.2,1849
H06442,3+ Beds,1226.0,6,1,1,1,1,0,0,0,0,1,0.0,0,0,140.97,3486
H06443,3+ Beds,,6,1,1,0,1,1,1,0,0,0,0.0,0,0,177.13,4496
H06444,1 Bed,656.0,3,1,1,1,0,1,1,0,0,0,1.0,1,1,169.65,4287
H06445,1 Bed,622.0,3,1,1,0,0,1,1,1,1,0,0.0,0,0,91.97,2142
H06446,3+ Beds,1182.0,3,1,1,1,1,0,0,1,1,0,0.0,1,1,160.03,4018
H06447,3+ Beds,1190.0,5,1,1,1,1,1,0,1,1,0,0.0,1,0,143.87,3567
H06448,1 Bed,656.0,2,1,1,1,0,1,0,0,0,0,0.0,0,1,136.71,3367
H06449,3+ Beds,1081.0,3,1,1,0,1,0,0,0,0,0,0.0,0,0,80.83,1864
H06450,2 Beds,908.0,5,1,1,0,1,0,1,0,0,0,0.0,0,0,128.85,3147
H06451,Studio,467.0,1,1,0,1,1,1,0,0,0,0,0.0,1,0,58.02,1297
H06452,1 Bed,,2,1,1,1,0,0,1,1,1,0,0.0,0,1,185.08,4718
H06453,Studio,503.0,2,1,0,1,0,1,0,0,0,0,0.0,0,1,93.27,2174
H06454,1 Bed,678.0,2,1,1,1,1,0,0,0,0,0,0.0,0,0,75.92,1742
H06455,2 Beds,925.0,2,1,1,1,1,0,0,1,1,0,0.0,0,0,81.79,1888
H06456,2 Beds,836.0,3,1,0,1,1,0,1,0,0,0,0.0,0,0,133.08,3265
H06457,1 Bed,679.0,2,1,1,1,1,0,0,0,0,1,0.0,0,0,69.38,1579
H06458,2 Beds,904.0,2,1,1,0,0,0,1,1,0,0,0.0,1,0,102.49,2411
H06459,2 Beds,906.0,2,1,0,0,1,0,1,0,0,0,0.0,1,1,144.35,3580
H06460,2 Beds,809.0,3,1,0,1,0,0,1,0,1,0,0.0,0,0,116.94,2815
H06461,2 Beds,838.0,2,1,1,1,0,0,1,0,0,0,0.0,1,0,124.39,3023
H06462,1 Bed,636.0,1,1,1,1,1,1,1,0,1,0,0.0,0,0,123.95,3010
H06463,2 Beds,846.0,2,1,0,1,1,0,0,0,0,1,,1,0,74.86,1716
H06464,1 Bed,699.0,1,1,1,0,1,1,0,1,0,1,0.0,1,0,66.21,1501
H06465,3+ Beds,1154.0,7,1,0,1,0,0,1,1,0,1,0.0,0,0,150.24,3745
H06466,Studio,477.0,1,1,0,1,1,1,1,0,0,0,0.0,1,1,156.74,3926
H06467,3+ Beds,1212.0,3,1,1,1,1,1,1,0,0,0,0.0,0,0,154.19,3855
H06468,2 Beds,1008.0,5,1,0,0,1,0,0,0,1,0,0.0,1,0,97.14,2270
H06469,Studio,450.0,2,1,0,0,0,0,1,1,0,1,0.0,1,0,71.22,1625
H06470,2 Beds,956.0,5,1,1,1,1,1,1,0,0,1,0.0,0,0,177.24,4499
H06471,1 Bed,631.0,1,1,1,0,1,1,0,0,0,0,0.0,0,0,63.24,1427
H06472,2 Beds,854.0,3,1,1,0,1,1,1,0,0,1,0.0,0,1,174.25,4415
H06473,2 Beds,912.0,3,1,1,1,1,0,1,0,0,1,0.0,1,0,128.68,3142
H06474,2 Beds,948.0,3,1,1,1,1,0,0,0,0,1,0.0,0,0,85.63,1984
H06475,1 Bed,627.0,2,1,1,1,1,0,1,1,0,0,1.0,0,1,212.65,5488
H06476,2 Beds,939.0,4,1,1,0,1,0,1,0,0,0,0.0,0,0,116.29,2796
H06477,1 Bed,,2,1,1,0,1,0,0,0,0,0,0.0,0,0,54.28,1204
H06478,Studio,449.0,2,1,1,1,1,1,1,1,0,0,0.0,0,0,109.35,2603
H06479,2 Beds,906.0,5,1,1,0,1,0,1,1,0,0,0.0,0,0,149.83,3733
H06480,3+ Beds,1204.0,4,1,0,1,1,0,1,1,0,0,0.0,1,0,158.48,3975
H06481,Studio,425.0,1,1,0,1,1,1,1,0,0,1,0.0,0,0,100.16,2346
H06482,3+ Beds,1204.0,5,1,1,1,1,0,0,0,0,0,0.0,1,0,105.49,2495
H06483,1 Bed,665.0,1,1,1,0,0,1,1,1,0,0,0.0,1,0,139.46,3444
H06484,2 Beds,870.0,2,1,0,1,1,1,1,1,1,0,0.0,0,0,117.2,2822
H06485,1 Bed,547.0,2,1,1,1,1,1,1,0,0,0,0.0,0,1,132.39,3246
H06486,2 Beds,923.0,2,1,0,1,1,1,0,1,0,0,0.0,1,0,94.06,2194
H06487,1 Bed,622.0,3,1,0,1,1,0,0,1,1,1,0.0,1,0,100.7,2361
H06488,2 Beds,920.0,5,1,1,1,1,0,0,0,0,0,0.0,1,0,114.47,2746
H06489,1 Bed,615.0,3,1,1,0,1,0,0,1,0,1,0.0,0,0,65.45,1482
H06490,1 Bed,664.0,2,1,0,0,1,0,1,0,0,0,0.0,0,0,95.2,2222
H06491,2 Beds,890.0,3,1,1,1,1,0,0,0,0,1,0.0,1,0,83.7,1936
H06492,Studio,436.0,2,1,0,0,1,1,0,0,0,1,0.0,1,0,64.25,1452
H06493,3+ Beds,1196.0,4,1,0,0,1,0,1,0,0,1,1.0,0,1,229.06,5946
H06494,2 Beds,912.0,5,1,0,1,1,0,1,1,0,0,0.0,0,0,153.82,3845
H06495,3+ Beds,1130.0,3,1,1,1,1,0,1,0,0,0,0.0,0,0,151.15,3770
H06496,1 Bed,697.0,3,1,1,1,1,1,1,1,0,0,0.0,0,0,153.17,3827
H06497,2 Beds,938.0,4,1,0,0,1,0,0,0,0,1,0.0,0,0,100.38,2352
H06498,1 Bed,661.0,1,1,1,0,1,0,0,0,0,0,0.0,1,0,48.83,1068
H06499,Studio,385.0,2,1,0,1,0,0,0,0,0,1,0.0,1,1,83.43,1929
H06500,1 Bed,,2,1,0,1,1,1,1,0,0,0,0.0,0,0,137.17,3380
H06501,1 Bed,649.0,2,1,0,0,0,0,1,0,1,0,0.0,0,0,67.35,1529
H06502,2 Beds,963.0,3,1,1,1,0,0,1,0,0,1,0.0,0,0,125.96,3066
H06503,1 Bed,,2,1,1,1,1,1,0,1,0,0,0.0,0,0,96.06,2243
H06504,1 Bed,641.0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,24.55,491
H06505,2 Beds,937.0,3,1,1,1,1,0,0,0,0,1,0.0,0,0,96.69,2259
H06506,1 Bed,565.0,2,1,1,1,1,1,0,1,1,1,0.0,0,0,107.54,2552
H06507,1 Bed,633.0,1,1,1,1,1,0,1,0,0,0,,0,0,96.54,2255
H06508,2 Beds,892.0,5,1,1,0,1,1,1,0,0,1,0.0,0,1,189.15,4832
H06509,2 Beds,,3,1,1,1,1,0,0,1,1,0,0.0,1,0,116.13,2792
H06510,2 Beds,862.0,3,1,1,1,0,1,1,0,0,0,0.0,1,1,189.93,4853
H06511,3+ Beds,1208.0,5,1,1,1,1,0,1,0,1,0,0.0,1,1,204.09,5249
H06512,3+ Beds,1212.0,4,1,1,0,1,0,0,0,1,1,0.0,1,0,117.53,2831
H06513,1 Bed,713.0,3,1,0,0,1,1,1,0,0,0,0.0,0,0,104.78,2475
H06514,3+ Beds,1236.0,4,1,0,0,1,0,1,0,1,0,0.0,0,0,143.41,3554
H06515,2 Beds,846.0,3,1,0,1,1,1,0,0,0,1,0.0,0,0,95.01,2217
H06516,2 Beds,,5,1,1,1,1,0,1,0,0,0,0.0,0,1,221.63,5739
H06517,1 Bed,664.0,2,1,0,1,1,1,0,0,0,0,0.0,0,1,126.54,3083
H06518,1 Bed,653.0,1,1,0,1,1,1,1,0,1,0,0.0,0,0,117.39,2827
H06519,2 Beds,854.0,3,1,1,1,0,0,1,0,0,0,0.0,1,1,165.22,4163
H06520,Studio,522.0,1,1,1,0,1,1,1,0,0,0,0.0,1,0,91.94,2141
H06521,2 Beds,967.0,4,1,0,1,1,1,0,1,0,1,0.0,0,1,156.12,3909
H06522,1 Bed,,3,1,1,0,1,0,0,0,0,1,0.0,1,0,72.92,1668
H06523,2 Beds,867.0,3,1,1,1,1,1,0,0,0,0,0.0,0,1,102.01,2397
H06524,2 Beds,854.0,4,1,0,1,1,1,1,0,0,1,0.0,0,1,212.65,5488
H06525,2 Beds,855.0,2,1,1,1,1,1,0,0,0,1,1.0,1,0,168.49,4254
H06526,Studio,484.0,1,1,0,0,0,0,1,0,0,1,0.0,0,0,54.11,1200
H06527,2 Beds,832.0,2,1,0,1,1,1,0,0,0,1,0.0,0,1,126.81,3090
H06528,1 Bed,693.0,2,1,1,1,1,1,0,0,0,0,0.0,0,0,83.57,1933
H06529,2 Beds,892.0,3,1,0,1,1,0,0,0,0,1,0.0,1,0,69.39,1580
H06530,2 Beds,913.0,5,1,1,1,1,1,0,1,0,0,0.0,1,0,124.11,3015
H06531,2 Beds,929.0,4,1,1,1,1,0,1,0,0,0,0.0,1,1,199.04,5108
H06532,2 Beds,992.0,3,1,1,1,1,0,1,0,0,1,0.0,1,0,166.73,4205
H06533,Studio,478.0,2,1,1,1,1,0,0,1,0,0,0.0,1,0,71.95,1643
H06534,3+ Beds,1192.0,5,1,1,1,0,0,0,0,1,0,0.0,0,0,110.25,2628
H06535,3+ Beds,1214.0,4,1,1,1,1,0,1,0,1,0,0.0,1,0,136.29,3355
H06536,3+ Beds,1204.0,7,1,0,1,1,0,0,0,0,0,0.0,0,0,114.48,2746
H06537,3+ Beds,,6,1,0,1,1,0,1,0,0,0,0.0,1,0,156.74,3926
H06538,1 Bed,653.0,1,1,0,1,1,1,1,1,0,1,0.0,0,0,116.75,2809
H06539,3+ Beds,1160.0,7,1,1,1,1,0,0,0,0,1,0.0,0,0,151.91,3791
H06540,2 Beds,911.0,2,1,0,1,1,0,1,0,0,0,0.0,1,0,146.41,3638
H06541,1 Bed,596.0,2,1,1,0,1,0,1,1,0,1,0.0,0,0,120.94,2926
H06542,2 Beds,943.0,2,1,0,0,1,1,1,0,0,0,0.0,0,0,102.27,2405
H06543,3+ Beds,1184.0,3,1,1,1,1,0,1,1,0,0,0.0,0,0,141.63,3504
H06544,2 Beds,853.0,4,1,0,1,1,0,1,0,0,1,0.0,1,1,222.62,5766
H06545,3+ Beds,1225.0,5,1,1,1,1,1,0,0,0,1,0.0,0,0,126.79,3090
H06546,Studio,476.0,1,1,1,1,0,0,0,1,0,1,0.0,1,0,69.36,1579
H06547,3+ Beds,1203.0,6,1,0,0,1,0,1,0,0,0,0.0,1,1,215.71,5573
H06548,3+ Beds,1140.0,4,1,0,1,0,0,1,0,0,1,0.0,0,0,157.09,3936
H06549,2 Beds,848.0,4,1,1,1,0,0,0,0,0,0,0.0,1,0,98.08,2294
H06550,3+ Beds,,7,1,0,0,1,0,0,0,0,0,0.0,0,0,129.86,3175
H06551,1 Bed,738.0,1,1,0,1,1,0,1,1,0,0,0.0,0,0,133.8,3285
H06552,1 Bed,659.0,2,1,1,1,1,0,0,1,0,1,1.0,0,1,161.13,4049
H06553,1 Bed,661.0,2,1,1,0,0,1,1,0,0,0,0.0,0,1,160.9,4042
H06554,2 Beds,922.0,5,1,0,1,1,0,1,1,0,0,0.0,0,0,154.78,3872
H06555,3+ Beds,1165.0,7,1,0,1,0,0,0,1,0,0,0.0,0,0,118.42,2856
H06556,3+ Beds,1243.0,5,1,1,1,0,0,1,1,0,0,0.0,0,0,188.09,4802
H06557,Studio,425.0,1,1,1,1,1,0,0,0,1,0,0.0,1,0,56.5,1259
H06558,2 Beds,901.0,3,1,0,1,1,1,1,1,0,1,0.0,1,0,146.04,3627
H06559,2 Beds,868.0,3,1,1,0,1,0,0,0,0,0,0.0,0,0,62.34,1404
H06560,1 Bed,602.0,1,1,1,1,1,1,1,1,1,1,0.0,0,0,119.7,2892
H06561,3+ Beds,1169.0,7,1,1,1,1,0,0,0,0,0,0.0,0,1,170.37,4307
H06562,2 Beds,863.0,3,1,0,0,1,0,0,1,0,1,0.0,1,0,87.99,2043
H06563,Studio,434.0,2,1,0,0,1,0,0,0,0,0,0.0,1,0,60.31,1354
H06564,1 Bed,710.0,1,1,0,1,0,0,0,1,0,0,0.0,0,0,44.83,969
H06565,2 Beds,911.0,3,1,1,1,1,0,0,0,0,0,0.0,0,0,88.15,2046
H06566,3+ Beds,1177.0,4,1,1,0,1,0,1,1,0,1,0.0,1,0,165.43,4169
H06567,1 Bed,666.0,3,1,0,1,1,1,1,1,0,1,0.0,1,0,132.39,3246
H06568,2 Beds,877.0,2,1,1,1,1,0,1,1,1,0,0.0,0,0,112.3,2685
H06569,Studio,494.0,2,1,1,1,1,1,1,1,0,1,0.0,0,0,125.33,3049
H06570,3+ Beds,1231.0,7,1,1,1,1,1,0,1,0,1,0.0,0,1,206.49,5316
H06571,Studio,436.0,1,1,0,1,1,0,0,0,0,0,0.0,0,1,81.58,1883
H06572,3+ Beds,1198.0,4,1,1,1,1,0,0,0,1,0,0.0,0,0,109.23,2599
H06573,2 Beds,902.0,2,1,0,1,0,1,0,0,0,0,0.0,1,0,75.8,1739
H06574,2 Beds,860.0,4,1,1,1,1,0,0,0,1,1,0.0,0,0,106.8,2531
H06575,2 Beds,855.0,5,1,1,1,1,0,1,0,0,0,0.0,1,0,171.13,4328
H06576,2 Beds,894.0,3,1,1,0,1,1,1,0,0,0,0.0,0,1,190.83,4878
H06577,1 Bed,614.0,2,1,1,1,0,0,1,1,0,0,0.0,1,0,144.22,3577
H06578,1 Bed,649.0,1,1,1,1,1,0,1,0,1,1,0.0,0,1,171.8,4347
H06579,1 Bed,683.0,1,1,0,1,1,0,1,0,0,1,1.0,0,0,122.28,2964
H06580,Studio,,2,1,1,1,1,0,1,0,0,1,1.0,1,0,176.86,4488
H06581,1 Bed,673.0,2,1,1,0,1,1,1,0,0,0,0.0,0,1,167.37,4223
H06582,2 Beds,969.0,4,1,0,1,1,0,0,1,0,0,0.0,0,0,91.02,2118
H06583,2 Beds,883.0,4,1,1,1,1,0,1,1,0,1,1.0,1,0,228.36,5927
H06584,2 Beds,,3,1,1,1,1,1,0,0,0,0,0.0,0,0,94.89,2214
H06585,2 Beds,868.0,5,1,0,1,1,1,0,0,0,0,1.0,0,0,176.84,4488
H06586,3+ Beds,1155.0,4,1,0,1,1,0,0,0,1,1,0.0,1,0,112.62,2694
H06587,3+ Beds,1207.0,3,1,1,1,1,0,1,0,0,0,0.0,0,0,140.85,3482
H06588,1 Bed,644.0,3,1,0,1,1,1,0,0,0,1,0.0,0,1,118.48,2858
H06589,2 Beds,843.0,4,1,1,1,1,1,0,0,0,0,0.0,0,0,104.75,2474
H06590,3+ Beds,1250.0,4,1,0,1,1,0,0,0,0,1,1.0,0,0,145.93,3624
H06591,1 Bed,683.0,1,1,1,1,0,0,1,0,0,1,0.0,1,0,109.77,2614
H06592,2 Beds,862.0,4,1,1,0,1,0,1,1,1,0,0.0,1,0,124.25,3019
H06593,2 Beds,892.0,5,1,1,0,1,1,0,0,0,1,,0,1,174.18,4413
H06594,2 Beds,897.0,5,1,0,1,1,1,1,1,0,1,0.0,1,0,164.54,4144
H06595,2 Beds,851.0,5,1,0,1,1,1,0,1,0,1,0.0,0,0,125.67,3058
H06596,2 Beds,913.0,5,1,0,1,0,0,1,0,0,0,0.0,1,0,115.83,2784
H06597,1 Bed,597.0,2,1,1,1,1,0,0,1,0,0,1.0,1,0,134.58,3307
H06598,3+ Beds,1132.0,5,1,0,1,1,0,1,0,0,1,0.0,1,1,199.0,5107
H06599,2 Beds,956.0,2,1,0,1,0,0,0,0,0,0,0.0,0,0,47.64,1039
H06600,1 Bed,625.0,1,1,0,1,1,1,1,0,1,0,0.0,0,0,87.1,2020
H06601,2 Beds,870.0,4,1,0,1,1,1,0,0,1,0,0.0,1,0,104.53,2468
H06602,2 Beds,891.0,5,1,0,1,1,0,1,0,0,1,0.0,0,0,159.03,3990
H06603,3+ Beds,1172.0,3,1,1,1,0,1,1,1,0,0,0.0,0,0,157.18,3939
H06604,2 Beds,984.0,4,1,0,1,0,0,0,0,1,1,1.0,1,0,147.32,3663
H06605,2 Beds,918.0,4,1,1,1,1,1,1,0,0,1,0.0,1,1,197.49,5065
H06606,1 Bed,683.0,3,1,0,0,1,1,1,1,0,1,0.0,0,0,129.22,3158
H06607,1 Bed,685.0,1,1,1,1,1,0,1,0,0,0,0.0,1,1,157.69,3953
H06608,1 Bed,733.0,3,1,1,1,0,1,1,1,0,0,0.0,0,0,119.5,2886
H06609,2 Beds,812.0,2,1,0,1,1,0,0,0,0,1,0.0,1,0,94.17,2196
H06610,3+ Beds,1230.0,6,1,1,0,0,1,0,0,0,0,0.0,0,0,95.78,2236
H06611,2 Beds,907.0,4,1,1,0,1,1,0,0,1,0,0.0,0,1,123.39,2995
H06612,1 Bed,653.0,2,1,1,1,1,1,1,0,0,0,0.0,1,0,130.44,3192
H06613,Studio,496.0,2,1,1,1,1,1,1,1,1,0,0.0,0,1,183.29,4668
H06614,3+ Beds,1224.0,4,1,1,1,1,1,0,0,0,0,0.0,0,0,116.47,2801
H06615,1 Bed,582.0,1,1,0,1,0,1,0,0,0,0,1.0,0,0,116.88,2813
H06616,2 Beds,910.0,5,0,0,1,1,1,1,1,0,1,0.0,0,0,144.39,3581
H06617,3+ Beds,1194.0,7,1,1,0,1,0,0,0,0,1,0.0,1,0,121.26,2935
H06618,3+ Beds,1244.0,7,1,1,1,0,0,0,0,0,0,0.0,0,1,164.87,4153
H06619,2 Beds,818.0,5,1,1,1,1,0,1,0,0,0,0.0,0,0,140.61,3476
H06620,3+ Beds,1225.0,3,1,1,0,1,0,0,0,0,1,0.0,1,0,103.06,2427
H06621,1 Bed,656.0,3,1,0,0,0,1,1,0,0,1,0.0,1,0,122.2,2961
H06622,3+ Beds,1226.0,6,1,1,1,0,1,1,0,0,0,0.0,1,1,249.96,6530
H06623,2 Beds,915.0,4,1,1,1,1,1,1,1,0,1,0.0,0,1,167.35,4223
H06624,Studio,368.0,1,1,0,1,0,1,1,1,1,0,0.0,0,0,116.12,2792
H06625,3+ Beds,,5,0,0,1,1,1,1,1,0,1,0.0,1,0,201.57,5178
H06626,1 Bed,649.0,3,1,0,1,1,0,0,1,0,0,0.0,0,1,104.3,2461
H06627,3+ Beds,,7,1,1,1,1,0,0,1,0,0,0.0,0,0,145.93,3624
H06628,Studio,487.0,1,1,1,0,0,0,1,0,0,1,0.0,0,1,113.33,2714
H06629,2 Beds,898.0,5,1,0,1,0,0,0,0,0,0,0.0,1,0,86.42,2003
H06630,1 Bed,715.0,2,1,0,1,1,0,1,0,0,0,0.0,1,0,118.42,2856
H06631,2 Beds,942.0,2,0,1,1,1,0,1,0,0,0,0.0,1,0,123.46,2997
H06632,1 Bed,606.0,3,1,0,1,1,0,1,0,0,0,0.0,0,0,106.32,2518
H06633,3+ Beds,1231.0,4,1,1,1,1,0,1,1,0,1,0.0,1,0,177.2,4498
H06634,1 Bed,650.0,1,1,1,0,1,0,1,0,0,0,0.0,0,0,83.85,1939
H06635,2 Beds,899.0,2,1,0,1,1,0,1,0,0,1,0.0,0,0,112.99,2704
H06636,3+ Beds,1194.0,5,1,1,1,1,1,0,1,0,1,0.0,0,0,149.93,3736
H06637,Studio,490.0,1,1,1,1,1,0,0,0,0,1,0.0,1,1,107.03,2538
H06638,2 Beds,869.0,3,1,0,0,1,1,1,1,0,0,0.0,0,0,148.83,3705
H06639,Studio,467.0,2,1,1,0,1,0,0,1,0,0,0.0,1,1,102.22,2403
H06640,2 Beds,840.0,4,1,0,0,1,1,0,0,0,0,0.0,0,1,158.88,3986
H06641,3+ Beds,1213.0,4,1,1,1,0,0,0,0,0,1,0.0,0,1,160.7,4037
H06642,Studio,400.0,1,1,1,1,1,1,0,0,0,1,0.0,1,0,98.9,2314
H06643,3+ Beds,1150.0,6,1,1,0,1,0,1,0,1,0,0.0,0,0,140.73,3479
H06644,1 Bed,648.0,1,1,0,0,1,1,0,0,0,0,0.0,0,0,42.92,921
H06645,1 Bed,606.0,1,1,0,0,0,1,0,1,1,0,0.0,0,0,64.9,1468
H06646,3+ Beds,1243.0,6,1,1,0,1,0,1,0,0,0,0.0,0,0,147.38,3665
H06647,1 Bed,607.0,3,1,0,0,1,0,0,0,1,1,0.0,0,0,67.37,1529
H06648,1 Bed,713.0,1,1,1,1,1,1,1,0,1,0,0.0,0,0,94.28,2199
H06649,1 Bed,682.0,2,1,0,1,1,1,1,1,0,0,0.0,0,0,136.31,3356
H06650,3+ Beds,1204.0,4,1,0,1,0,0,0,0,0,0,0.0,0,0,87.88,2040
H06651,3+ Beds,1225.0,6,1,1,1,1,1,1,0,0,0,0.0,0,0,173.71,4400
H06652,1 Bed,658.0,2,1,0,1,1,0,0,0,1,0,1.0,1,0,144.6,3587
H06653,1 Bed,743.0,3,1,0,1,1,0,1,0,0,0,0.0,0,0,100.9,2366
H06654,2 Beds,920.0,4,1,0,1,0,1,1,1,1,0,0.0,1,1,227.94,5915
H06655,3+ Beds,1177.0,5,1,1,0,1,1,0,1,0,0,0.0,0,0,111.53,2663
H06656,Studio,,2,1,0,1,1,0,0,1,0,0,0.0,0,0,73.66,1686
H06657,2 Beds,887.0,4,1,0,1,1,1,0,0,0,0,0.0,1,0,86.84,2014
H06658,3+ Beds,1197.0,6,1,1,1,1,0,1,0,0,0,0.0,0,0,183.61,4677
H06659,1 Bed,627.0,2,1,0,0,1,0,0,0,0,1,0.0,1,0,81.98,1893
H06660,1 Bed,629.0,1,1,0,1,1,1,0,0,0,0,0.0,1,0,43.12,926
H06661,3+ Beds,1233.0,7,1,0,0,0,1,0,1,1,1,0.0,1,0,146.14,3630
H06662,1 Bed,648.0,3,1,1,1,1,0,0,0,1,1,0.0,1,0,107.6,2554
H06663,1 Bed,680.0,1,1,0,0,0,0,0,0,0,0,0.0,1,0,46.04,999
H06664,3+ Beds,1188.0,3,1,0,0,1,1,0,0,0,0,1.0,0,0,154.52,3864
H06665,1 Bed,647.0,2,1,1,1,1,1,0,0,0,0,0.0,1,0,98.72,2309
H06666,2 Beds,882.0,4,1,1,1,0,0,0,0,0,0,0.0,0,0,76.59,1759
H06667,1 Bed,701.0,2,1,0,1,1,0,1,0,0,0,0.0,1,0,106.6,2526
H06668,2 Beds,965.0,5,1,1,1,1,0,0,0,0,1,0.0,0,0,124.43,3024
H06669,1 Bed,647.0,2,1,1,0,1,0,0,1,0,0,0.0,0,1,82.04,1894
H06670,2 Beds,935.0,4,1,1,0,1,1,0,0,0,0,0.0,0,0,88.68,2060
H06671,1 Bed,594.0,2,1,0,0,0,0,1,0,0,0,0.0,1,0,88.99,2067
H06672,3+ Beds,1150.0,6,1,1,0,0,1,1,1,0,1,0.0,0,0,185.67,4734
H06673,2 Beds,929.0,4,1,1,1,0,1,0,0,0,0,0.0,0,0,86.87,2015
H06674,3+ Beds,1132.0,3,1,0,0,0,0,0,0,0,1,1.0,0,0,146.68,3645
H06675,1 Bed,760.0,3,1,0,1,1,0,0,1,0,0,0.0,1,0,96.67,2258
H06676,2 Beds,940.0,2,1,1,1,0,0,0,1,0,0,0.0,1,0,92.0,2142
H06677,1 Bed,719.0,1,1,0,1,1,0,0,1,0,0,0.0,1,0,104.25,2460
H06678,2 Beds,897.0,5,1,0,1,0,1,0,1,0,0,0.0,0,1,145.79,3620
H06679,2 Beds,847.0,2,1,0,1,1,1,1,0,0,0,0.0,0,1,172.67,4371
H06680,1 Bed,616.0,1,1,0,1,1,1,0,0,0,0,0.0,0,0,56.43,1257
H06681,2 Beds,866.0,4,1,1,1,1,0,0,1,0,0,0.0,1,0,102.33,2406
H06682,3+ Beds,1234.0,6,1,1,1,1,0,1,0,0,0,1.0,1,0,259.69,6802
